,subject,predicate,object,type_df,iteration
2,http://www.wikidata.org/entity/Q206258,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5655783,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q11065493,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q6021552,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
6,http://www.wikidata.org/entity/Q47525636,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5391789,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12043737,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q2244226,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q898695,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q24045326,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q1146949,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q12030452,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q20738603,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q17626235,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q1582758,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q5785961,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q28719928,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
6,http://www.wikidata.org/entity/Q1982859,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q1988001,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q17995982,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q2446793,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q1064212,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12031016,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q435519,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q5911187,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q1635337,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q29002677,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
