,subject,predicate,object,type_df,iteration
1,http://www.wikidata.org/entity/Q19634877,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634910,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634941,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634898,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634939,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634890,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620569,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620588,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620603,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634929,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634955,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634959,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634960,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620590,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634925,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634950,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620600,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634902,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
