,subject,predicate,object,type_df,iteration
64427,http://www.wikidata.org/entity/Q22927616,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
84861,http://www.wikidata.org/entity/Q23055454,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
85183,http://www.wikidata.org/entity/Q2327385,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
86383,http://www.wikidata.org/entity/Q234364,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
87160,http://www.wikidata.org/entity/Q2366517,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
87457,http://www.wikidata.org/entity/Q2375910,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
87474,http://www.wikidata.org/entity/Q2376491,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
89834,http://www.wikidata.org/entity/Q2436102,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
89891,http://www.wikidata.org/entity/Q2439968,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
93372,http://www.wikidata.org/entity/Q248033,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
95899,http://www.wikidata.org/entity/Q2566850,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
100102,http://www.wikidata.org/entity/Q2740395,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
104991,http://www.wikidata.org/entity/Q28092697,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
105103,http://www.wikidata.org/entity/Q28126262,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
105602,http://www.wikidata.org/entity/Q2817481,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
106449,http://www.wikidata.org/entity/Q2825927,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
107970,http://www.wikidata.org/entity/Q28494912,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
110431,http://www.wikidata.org/entity/Q2875483,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
110766,http://www.wikidata.org/entity/Q28790261,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
110962,http://www.wikidata.org/entity/Q28819543,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
110999,http://www.wikidata.org/entity/Q2882959,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111659,http://www.wikidata.org/entity/Q2887877,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111660,http://www.wikidata.org/entity/Q2887878,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111661,http://www.wikidata.org/entity/Q2887880,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111662,http://www.wikidata.org/entity/Q2887906,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111663,http://www.wikidata.org/entity/Q2887910,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111664,http://www.wikidata.org/entity/Q2887940,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111665,http://www.wikidata.org/entity/Q2887951,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111672,http://www.wikidata.org/entity/Q2888090,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111674,http://www.wikidata.org/entity/Q2888125,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111675,http://www.wikidata.org/entity/Q2888127,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111676,http://www.wikidata.org/entity/Q2888129,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111679,http://www.wikidata.org/entity/Q2888182,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111680,http://www.wikidata.org/entity/Q2888198,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111683,http://www.wikidata.org/entity/Q2888288,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111684,http://www.wikidata.org/entity/Q2888294,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111685,http://www.wikidata.org/entity/Q2888297,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111686,http://www.wikidata.org/entity/Q2888298,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111687,http://www.wikidata.org/entity/Q2888299,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111688,http://www.wikidata.org/entity/Q2888300,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111689,http://www.wikidata.org/entity/Q2888302,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111696,http://www.wikidata.org/entity/Q2888354,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111697,http://www.wikidata.org/entity/Q2888424,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111698,http://www.wikidata.org/entity/Q2888441,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111701,http://www.wikidata.org/entity/Q2888615,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111702,http://www.wikidata.org/entity/Q2888657,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111703,http://www.wikidata.org/entity/Q2888658,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111705,http://www.wikidata.org/entity/Q2888720,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111706,http://www.wikidata.org/entity/Q2888725,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111710,http://www.wikidata.org/entity/Q2888827,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111711,http://www.wikidata.org/entity/Q2888843,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111712,http://www.wikidata.org/entity/Q2888854,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111713,http://www.wikidata.org/entity/Q2888858,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111718,http://www.wikidata.org/entity/Q2888991,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111719,http://www.wikidata.org/entity/Q2888995,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111721,http://www.wikidata.org/entity/Q2889013,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111723,http://www.wikidata.org/entity/Q2889021,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111724,http://www.wikidata.org/entity/Q2889023,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111725,http://www.wikidata.org/entity/Q2889029,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111726,http://www.wikidata.org/entity/Q2889042,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111727,http://www.wikidata.org/entity/Q2889044,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111728,http://www.wikidata.org/entity/Q2889049,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111729,http://www.wikidata.org/entity/Q2889055,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111733,http://www.wikidata.org/entity/Q2889121,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111735,http://www.wikidata.org/entity/Q2889140,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111736,http://www.wikidata.org/entity/Q2889143,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111739,http://www.wikidata.org/entity/Q2889188,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111742,http://www.wikidata.org/entity/Q2889275,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111745,http://www.wikidata.org/entity/Q2889360,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111746,http://www.wikidata.org/entity/Q2889391,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111747,http://www.wikidata.org/entity/Q2889397,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111748,http://www.wikidata.org/entity/Q2889402,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111750,http://www.wikidata.org/entity/Q2889426,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111751,http://www.wikidata.org/entity/Q2889455,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111754,http://www.wikidata.org/entity/Q2889612,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111755,http://www.wikidata.org/entity/Q2889623,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111756,http://www.wikidata.org/entity/Q2889624,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111757,http://www.wikidata.org/entity/Q2889632,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111758,http://www.wikidata.org/entity/Q2889640,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111759,http://www.wikidata.org/entity/Q2889651,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111760,http://www.wikidata.org/entity/Q2889658,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111764,http://www.wikidata.org/entity/Q2889719,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111768,http://www.wikidata.org/entity/Q2889798,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111770,http://www.wikidata.org/entity/Q2889837,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111771,http://www.wikidata.org/entity/Q2889840,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111775,http://www.wikidata.org/entity/Q2889857,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111776,http://www.wikidata.org/entity/Q2889858,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111777,http://www.wikidata.org/entity/Q2889860,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
