,subject,predicate,object,type_df,iteration
4,http://www.wikidata.org/entity/Q17544553,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q318223,outgoing,2
6,http://www.wikidata.org/entity/Q17544553,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q2073347,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
12,http://www.wikidata.org/entity/Q2073347,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q7749158,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q7749158,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q15111594,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q2699445,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q12175879,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q1018603,outgoing,2
5,http://www.wikidata.org/entity/Q12175879,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q12175879,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q356487,outgoing,2
13,http://www.wikidata.org/entity/Q12175879,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q6289039,outgoing,2
3,http://www.wikidata.org/entity/Q1708696,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
8,http://www.wikidata.org/entity/Q1708696,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q7605049,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q5885603,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q2073355,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
12,http://www.wikidata.org/entity/Q2073355,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q3257058,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q2704752,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q3944735,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q17544624,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
11,http://www.wikidata.org/entity/Q17544624,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
12,http://www.wikidata.org/entity/Q17544624,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q286501,outgoing,2
13,http://www.wikidata.org/entity/Q17544624,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q318223,outgoing,2
