,subject,predicate,object,type_df,iteration
0,http://www.wikidata.org/entity/Q3842792,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21849423,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q3622785,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q8773528,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
2,http://www.wikidata.org/entity/Q15626714,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
3,http://www.wikidata.org/entity/Q15626714,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3944837,outgoing,3
0,http://www.wikidata.org/entity/Q21819877,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q9004582,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q9019249,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
2,http://www.wikidata.org/entity/Q4179481,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q9059958,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21849453,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q5792254,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q16168407,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q11918427,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q16189824,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q21815307,http://www.wikidata.org/prop/direct/P50,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21819888,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q5704303,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q8249083,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21815365,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q8210891,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21849421,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21849592,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q9068393,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21815357,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q18719526,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q18719528,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
3,http://www.wikidata.org/entity/Q11702947,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
